TreatmentGroup,Generations,AlleleDistrobution,PopulationSize,Number of alleles,RealNumberOfLoci,EstimatedNumberOfLoci,Fis,AverageShanPerIndi-1Hi,TotalShanOfPop-1Hs,Average1HiOver1Hs,AverageHighestAlleleCountPerIndividual,VarOfIndiSHAN,Number of Fixed loci,AverageRichPerIndi-0Hi,TotalRichOfPop-0Hs,VarOfIndiRICH,AverageHetPerIndi-2Hi,TotalHetOfPop-2Hs,VarOfIndiHET,EyePRime,Pee,Eye,Ell,Ohh,LOC OR AL,IndiEveness,PopEveness,Fis,Sis
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.088899975,1.088899975,1,12,0,ERROR with this fucntion atm,-3,4,0,0.58,0.58,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.472903251,0.785475297,0,0.397940009
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,0.194314619,1.189726275,1.399212785,0.850282593,12.375,0.065020956,ERROR with this fucntion atm,-4.375,9,2.484375,0.57,0.5943875,0.00856125,"[0.3125, '9', '5.375', 4.0, '0.5972222222222222']",,,,,20,0.397140387,0.636809181,0.194314619,0.376358886
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.129482657,1.302796155,1.374207354,0.948034627,11.4,0.013670391,ERROR with this fucntion atm,-4.575,7,0.394375,0.624875,0.635090625,0.003135609,"[-0.7166666666666668, '7', '5.575', 3.0, '0.7964285714285715']",,,,,20,0.434884041,0.706202881,-0.129482657,0.384193902
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,0.189583333,1.199564087,1.35458383,0.885559137,11.2,0.021086482,ERROR with this fucntion atm,-3.9,6,1.24,0.6095,0.64,0.00055975,"[-0.2666666666666669, '6', '4.9', 3.0, '0.8166666666666668']",,,,,20,0.40042433,0.75600763,0.189583333,0.470343534
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.63903186,0.63903186,1,16,0,ERROR with this fucntion atm,-2,3,0,0.34,0.34,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.27752801,0.581671866,0,0.522878745
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.078639743,1.288489594,1.389552667,0.927269347,11.825,0.035950425,ERROR with this fucntion atm,-4.75,9,1.0375,0.606625,0.617259375,0.005407984,"[0.7, '9', '5.75', 5.0, '0.6388888888888888']",,,,,20,0.430108393,0.632412672,-0.078639743,0.31989283
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,-0.097014925,1.316431832,1.325626619,0.993063818,10.65,0.003805456,ERROR with this fucntion atm,-4,5,0,0.654,0.6583875,0.001404,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.57171908,0.823658128,-0.097014925,0.305878179
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.006329114,0.808750024,0.823710485,0.98183772,14,0.001873767,ERROR with this fucntion atm,-2.075,6,0.219375,0.46075,0.4612375,2.19E-05,"[0.9499999999999998, '6', '3.075', 3.0, '0.5125000000000001']",,,,,20,0.26996739,0.459721575,-0.006329114,0.412758928
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,30,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.107463485,1.404997784,1.508859588,0.931165362,9.6,0.083688167,ERROR with this fucntion atm,-4.65,8,2.2275,0.680875,0.703665625,0.012621109,"[0.17499999999999982, '8', '5.65', 4.0, '0.70625']",,,,,20,0.468999782,0.725608082,-0.107463485,0.353645867
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,2.5,0,1.029653014,1.029653014,1,10,0,ERROR with this fucntion atm,-2,3,0,0.62,0.62,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,5,0.639759388,0.937230563,0,0.317393806
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,2.5,0,0.950270539,0.950270539,1,12,0,ERROR with this fucntion atm,-2,3,0,0.56,0.56,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,5,0.590436283,0.864973521,0,0.317393806
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.497866137,1.497866137,1,10,0,ERROR with this fucntion atm,-5,6,0,0.7,0.7,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.650514998,0.835975008,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.470808476,1.470808476,1,8,0,ERROR with this fucntion atm,-4,5,0,0.74,0.74,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.638764005,0.913864688,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,2.025326221,2.025326221,1,4,0,ERROR with this fucntion atm,-7,8,0,0.86,0.86,0,"[-1.0, '8', '8.0', 4.0, '1.0']",,,,,10,0.879588002,0.973976032,0,0.096910013
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,0.03083004,1.581030084,1.625611513,0.972575595,8.55,0.007020264,ERROR with this fucntion atm,-5.175,7,0.294375,0.742,0.74948125,0.001296,"[-0.08749999999999991, '7', '6.175', 4.0, '0.8821428571428571']",,,,,20,0.527760808,0.835399062,0.03083004,0.368253052
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.609437912,1.609437912,1,8,0,ERROR with this fucntion atm,-5,6,0,0.76,0.76,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.698970004,0.898244402,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.940447989,0.940447989,1,14,0,ERROR with this fucntion atm,-3,4,0,0.48,0.48,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.408431372,0.678389825,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.748067349,1.748067349,1,8,0,ERROR with this fucntion atm,-6,7,0,0.78,0.78,0,"[-0.5, '7', '7.0', 4.0, '1.0']",,,,,10,0.759176003,0.898328913,0,0.15490196
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.801818553,0.801818553,1,14,0,ERROR with this fucntion atm,-2,3,0,0.46,0.46,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.348225373,0.729846699,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.019480519,0.376433953,0.427761245,0.880009487,17.7,0.032522052,ERROR with this fucntion atm,-1.225,5,0.624375,0.202875,0.207384375,0.006453609,"[1.5166666666666666, '5', '2.225', 3.0, '0.445']",,,,,20,0.125656741,0.265783005,-0.019480519,0.527220559
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.16828245,1.16828245,1,10,0,ERROR with this fucntion atm,-3,4,0,0.64,0.64,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.507378621,0.842737649,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.801818553,0.801818553,1,14,1.23E-32,ERROR with this fucntion atm,-2,3,0,0.46,0.46,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.348225373,0.729846699,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.470808476,1.470808476,1,8,0,ERROR with this fucntion atm,-4,5,0,0.74,0.74,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.638764005,0.913864688,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.940447989,0.940447989,1,14,0,ERROR with this fucntion atm,-3,4,0,0.48,0.48,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.408431372,0.678389825,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.609437912,1.609437912,1,8,0,ERROR with this fucntion atm,-5,6,0,0.76,0.76,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.698970004,0.898244402,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.094371602,0.833545804,0.953875363,0.873851905,14.825,0.066040731,ERROR with this fucntion atm,-3.075,8,2.119375,0.418375,0.433171875,0.009639234,"[0.9624999999999999, '8', '4.075', 4.0, '0.509375']",,,,,20,0.278244425,0.458717085,-0.094371602,0.393429123
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.940447989,0.940447989,1,14,0,ERROR with this fucntion atm,-3,4,0,0.48,0.48,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.408431372,0.678389825,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,0.076767677,1.452743815,1.476870456,0.983663671,10,0.003042295,ERROR with this fucntion atm,-4.75,6,0.1875,0.693,0.69595,6.10E-05,"[-0.8333333333333334, '6', '5.75', 3.0, '0.9583333333333334']",,,,,20,0.484937799,0.824257096,0.076767677,0.411666819
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.63903186,0.63903186,1,16,0,ERROR with this fucntion atm,-2,3,0,0.34,0.34,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.27752801,0.581671866,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.006329114,1.089691752,1.095103686,0.995058063,12.025,2.44E-05,ERROR with this fucntion atm,-3.025,5,0.024375,0.579125,0.579490625,2.99E-05,"[0.31666666666666643, '5', '4.025', 3.0, '0.805']",,,,,20,0.363748043,0.680426177,-0.006329114,0.46541145
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.497866137,1.497866137,1,10,0,ERROR with this fucntion atm,-5,6,0,0.7,0.7,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.650514998,0.835975008,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.01025641,0.81221576,0.836890607,0.970516043,14,0.002053937,ERROR with this fucntion atm,-2.1,5,0.19,0.46125,0.4624375,2.97E-05,"[0.9333333333333332, '5', '3.1', 3.0, '0.62']",,,,,20,0.271124282,0.519989371,-0.01025641,0.478596493
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.609437912,1.609437912,1,8,0,ERROR with this fucntion atm,-5,6,0,0.76,0.76,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.698970004,0.898244402,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.16828245,1.16828245,1,10,0,ERROR with this fucntion atm,-3,4,0,0.64,0.64,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.507378621,0.842737649,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.325082973,0.325082973,1,18,0,ERROR with this fucntion atm,-1,2,0,0.18,0.18,0,"[-1.0, '2', '2.0', 1.0, '1.0']",,,,,10,0.141181742,0.468995594,0,0.698970004
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.801818553,0.801818553,1,14,0,ERROR with this fucntion atm,-2,3,0,0.46,0.46,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.348225373,0.729846699,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.63903186,0.63903186,1,16,0,ERROR with this fucntion atm,-2,3,0,0.34,0.34,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.27752801,0.581671866,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,0.03125,0.936608302,0.982867205,0.952934738,13.2,0.035472936,ERROR with this fucntion atm,-2.7,5,0.91,0.5085,0.5136,0.00475525,"[0.5333333333333332, '5', '3.7', 3.0, '0.74']",,,,,20,0.312647532,0.610689731,0.03125,0.488041936
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.63903186,0.63903186,1,16,0,ERROR with this fucntion atm,-2,3,0,0.34,0.34,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.27752801,0.581671866,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.220607265,1.220607265,1,10,0,ERROR with this fucntion atm,-3,4,0,0.66,0.66,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.530103,0.880482024,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.019480519,0.524827131,0.556237521,0.943530615,15.925,0.007357651,ERROR with this fucntion atm,-1.15,4,0.2775,0.327125,0.328859375,0.000626109,"[0.8500000000000001, '4', '2.15', 2.0, '0.5375']",,,,,20,0.1751916,0.401240557,-0.019480519,0.563375144
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,0.111711712,0.901853722,0.910522643,0.990479181,14.3,0.013364442,ERROR with this fucntion atm,-2.95,4,0.0975,0.459,0.4616625,0.0036315,"[-0.9500000000000002, '4', '3.95', 2.0, '0.9875']",,,,,20,0.301046168,0.656803251,0.111711712,0.541649394
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.088899975,1.088899975,1,12,0,ERROR with this fucntion atm,-3,4,0,0.58,0.58,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.472903251,0.785475297,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.359236701,1.359236701,1,10,0,ERROR with this fucntion atm,-4,5,0,0.68,0.68,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.590308999,0.844541246,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.497866137,1.497866137,1,10,0,ERROR with this fucntion atm,-5,6,0,0.7,0.7,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.650514998,0.835975008,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.088899975,1.088899975,1,12,0,ERROR with this fucntion atm,-3,4,0,0.58,0.58,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.472903251,0.785475297,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.801818553,0.801818553,1,14,0,ERROR with this fucntion atm,-2,3,0,0.46,0.46,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.348225373,0.729846699,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.940447989,0.940447989,1,14,0,ERROR with this fucntion atm,-3,4,0,0.48,0.48,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.408431372,0.678389825,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.497866137,1.497866137,1,10,0,ERROR with this fucntion atm,-5,6,0,0.7,0.7,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.650514998,0.835975008,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.088899975,1.088899975,1,12,0,ERROR with this fucntion atm,-3,4,0,0.58,0.58,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.472903251,0.785475297,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.63903186,0.63903186,1,16,0,ERROR with this fucntion atm,-2,3,0,0.34,0.34,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.27752801,0.581671866,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.16828245,1.16828245,1,10,0,ERROR with this fucntion atm,-3,4,0,0.64,0.64,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.507378621,0.842737649,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,10,-0.024324324,0.364445667,0.395096271,0.922422443,17.85,0.008780056,ERROR with this fucntion atm,-1.3,4,0.51,0.1935,0.194775,0.00103275,"[0.7000000000000002, '4', '2.3', 2.0, '0.575']",,,,,20,0.121654952,0.285001715,-0.024324324,0.573143087
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.695742534,1.695742534,1,6,0,ERROR with this fucntion atm,-5,6,0,0.8,0.8,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.736451625,0.946411928,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.088899975,1.088899975,1,12,0,ERROR with this fucntion atm,-3,4,0,0.58,0.58,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.472903251,0.785475297,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.279854226,1.279854226,1,8,0,ERROR with this fucntion atm,-3,4,0,0.7,0.7,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.555833628,0.923219672,0,0.397940009
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.609437912,1.609437912,1,8,0,ERROR with this fucntion atm,-5,6,0,0.76,0.76,0,"[-1.0, '6', '6.0', 3.0, '1.0']",,,,,10,0.698970004,0.898244402,0,0.22184875
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.227529411,1.227529411,1,12,0,ERROR with this fucntion atm,-4,5,0,0.6,0.6,0,"[-0.3333333333333333, '5', '5.0', 3.0, '1.0']",,,,,10,0.53310925,0.762706907,0,0.301029996
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,0.63903186,0.63903186,1,16,0,ERROR with this fucntion atm,-2,3,0,0.34,0.34,0,"[0.0, '3', '3.0', 2.0, '1.0']",,,,,10,0.27752801,0.581671866,0,0.522878745
SS 10 Loci,50,"[0.5, 0.1, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",40,10,10,5,0,1.088899975,1.088899975,1,12,0,ERROR with this fucntion atm,-3,4,0,0.58,0.58,0,"[-1.0, '4', '4.0', 2.0, '1.0']",,,,,10,0.472903251,0.785475297,0,0.397940009
