TreatmentGroup,Generations,AlleleDistrobution,PopulationSize,Number of alleles,RealNumberOfLoci,EstimatedNumberOfLoci,Fis,AverageShanPerIndi-1Hi,TotalShanOfPop-1Hs,Average1HiOver1Hs,AverageHighestAlleleCountPerIndividual,VarOfIndiSHAN,Number of Fixed loci,AverageRichPerIndi-0Hi,TotalRichOfPop-0Hs,VarOfIndiRICH,AverageHetPerIndi-2Hi,TotalHetOfPop-2Hs,VarOfIndiHET,EyePRime,Pee,Eye,Ell,Ohh
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0884624199152,1.4573897819716517,2.1676555646220126,0.6723345746240759,2.125,0.0470347873478,ERROR with this fucntion atm,-3.625,10,0.634375,0.7458333333333337,0.874375,0.00476658950617,"[-0.08333333333333333, '10', '4.625', 3.0, '0.4625']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0365814890266,1.4573897819716515,2.112994213615299,0.6897272943677784,2.025,0.0336888702946,ERROR with this fucntion atm,-3.6,10,0.54,0.7486111111111111,0.8652777777777778,0.00262152777778,"[-0.06666666666666643, '10', '4.6', 3.0, '0.45999999999999996']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.0533059947448,1.2162040940822993,2.0576318688100677,0.5910698179386348,2.525,0.0962592625465,ERROR with this fucntion atm,-2.75,9,1.0375,0.6694444444444444,0.8571527777777778,0.0128009259259,"[0.5, '9', '3.75', 3.0, '0.4166666666666667']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.0774934105042,1.46175018316969,2.152231212904263,0.679178972224446,1.775,0.0795667519771,ERROR with this fucntion atm,-3.6,10,1.39,0.7513888888888888,0.8746875,0.0052449845679,"[-0.06666666666666643, '10', '4.6', 3.0, '0.45999999999999996']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.101862182424,1.5216926488153706,2.079320166185302,0.7318221953317813,1.8,0.0649332114125,ERROR with this fucntion atm,-3.875,10,1.009375,0.7638888888888888,0.8655902777777778,0.00551697530864,"[-0.25, '10', '4.875', 3.0, '0.4875']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0319745429866,1.3952671157269516,2.1326952718757823,0.6542271341464386,2.15,0.0731246187388,ERROR with this fucntion atm,-3.4,10,1.04,0.726388888888889,0.8689583333333333,0.00715856481481,"[0.06666666666666643, '10', '4.4', 3.0, '0.44000000000000006']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.0386555956894,1.3129841193549965,2.0792430260410173,0.6314721766098623,2.3,0.0991051860344,ERROR with this fucntion atm,-3.1,10,1.19,0.7000000000000001,0.8595138888888889,0.0118518518519,"[0.2666666666666669, '10', '4.1', 3.0, '0.41']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.117417495227,1.355484980208526,2.0537541577662197,0.6600035233442106,2.275,0.0513478213797,ERROR with this fucntion atm,-3.25,10,0.6875,0.7152777777777777,0.8551388888888889,0.00527584876543,"[0.16666666666666666, '10', '4.25', 3.0, '0.425']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0950169990849,1.566486635546072,2.177483198518693,0.719402398425728,1.7,0.0386697946619,ERROR with this fucntion atm,-4.025,10,0.724375,0.7791666666666669,0.8748611111111111,0.00223572530864,"[-0.35000000000000026, '10', '5.025', 3.0, '0.5025000000000001']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.00295424773154,1.2724376085441809,1.999606100844664,0.6363441319801353,2.5,0.0569378060789,ERROR with this fucntion atm,-2.975,10,0.624375,0.6861111111111111,0.8357986111111111,0.00764660493827,"[0.3499999999999999, '10', '3.975', 3.0, '0.3975']"
